5,93
84,14
29,78
166,65
166,83
87,28
87,37
190,22
127,73
170,53
56,40
93,98
3,43
127,100
117,65
109,61
51,92
117,74
37,54
152,4
148,52
67,64
175,24
150,89
50,11
125,14
150,98
184,100
67,91
174,28
154,59
119,92
42,16
19,14
5,88
186,20
154,86
186,29
75,40
114,22
21,69
64,12
53,12
186,47
159,39
170,39
93,66
139,33
44,61
87,32
105,77
34,35
86,36
199,93
117,51
10,77
56,44
89,41
139,69
140,34
97,63
66,94
