31,32
84,35
29,99
198,118
164,125
7,178
30,143
159,65
90,194
190,43
117,59
81,136
7,196
122,146
147,90
145,166
3,73
78,76
142,88
175,36
80,27
30,8
26,56
169,114
101,68
178,190
107,148
28,102
17,111
69,112
75,43
56,191
60,54
80,121
131,105
38,152
190,2
197,50
53,24
113,164
68,174
40,103
25,51
148,14
105,80
16,2
46,3
34,38
11,134
120,50
127,98
102,163
46,21
42,158
76,34
49,17
199,123
120,68
138,104
53,145
13,109
89,89
125,21
167,176
78,98
28,79
64,163
53,163
99,139
162,88
36,101
142,119
39,8
19,30
9,93
34,168
95,7
109,180
165,93
23,9
163,169
68,169
108,53
133,137
15,163
50,130
110,135
136,44
53,37
64,37
187,126
33,68
44,68
125,160
182,38
54,118
86,61
191,114
143,177
120,72
3,63
43,99
49,30
159,140
155,197
35,104
113,42
10,169
18,33
182,123
79,49
72,162
59,89
183,115
111,108
22,179
84,11
58,111
170,14
139,197
136,21
78,187
187,103
61,125
164,110
27,123
171,6
8,119
7,163
71,166
122,113
64,41
57,2
82,175
2,75
140,27
55,50
79,17
175,3
153,64
59,57
33,157
88,102
53,144
33,175
148,125
47,82
22,147
108,187
122,5
40,52
75,19
140,139
165,74
146,70
140,148
13,193
55,171
113,140
64,0
70,169
7,131
181,158
64,9
73,76
150,198
82,143
67,191
81,89
93,63
191,68
56,23
97,24
185,146
157,75
45,32
54,99
157,84
11,128
120,44
84,109
123,189
60,160
71,8
89,56
23,120
132,27
55,63
127,168
48,24
91,4
190,126
110,17
63,31
77,78
44,179
158,12
21,34
60,16
83,27
187,66
58,92
144,95
15,121
50,88
18,117
52,30
178,17
113,135
161,175
150,184
136,11
54,58
55,175
184,186
132,157
171,5
139,34
47,198
43,57
149,75
71,174
72,102
29,168
137,119
151,17
44,129
169,62
198,196
170,125
165,19
199,170
110,3
193,19
128,137
36,63
131,35
64,134
93,179
88,110
86,140
77,82
56,148
160,187
169,165
186,7
161,161
73,57
198,79
88,195
25,17
141,121
73,66
198,88
53,8
154,149
34,4
36,175
23,74
161,26
176,173
172,44
176,182
83,143
35,66
116,140
34,98
126,95
145,194
147,136
148,101
38,77
127,176
117,141
123,35
21,15
182,121
166,15
166,24
4,191
104,40
70,136
126,198
36,143
54,39
25,3
199,39
105,32
191,35
10,23
65,197
91,106
137,82
37,4
74,53
103,89
111,191
186,105
131,169
44,110
186,114
96,59
33,110
196,6
169,52
182,71
34,84
100,29
28,22
145,180
68,67
148,96
140,92
56,129
69,59
57,103
149,177
68,103
89,135
51,181
176,51
153,147
69,86
141,102
74,12
82,114
108,14
90,127
35,191
13,191
144,107
36,156
9,148
158,109
32,33
52,100
167,87
66,44
55,7
143,129
195,167
112,160
150,25
58,189
80,189
143,138
161,34
78,18
36,3
176,181
56,88
33,132
85,133
117,122
146,18
56,115
183,67
100,60
137,198
140,96
132,92
29,18
27,48
126,170
149,172
73,15
118,166
141,79
160,181
13,177
108,9
134,147
168,32
92,150
150,2
119,185
155,117
146,148
41,104
176,158
69,184
159,87
127,116
161,29
134,3
195,180
19,174
170,105
142,34
171,70
111,28
199,150
28,21
147,121
86,102
137,184
130,145
46,84
55,123
16,150
79,99
62,28
173,115
130,181
171,182
103,38
108,4
16,177
11,71
71,122
48,129
149,32
159,82
147,89
148,54
99,49
45,78
31,143
9,3
93,136
9,12
62,167
2,125
151,77
187,18
39,3
87,178
71,72
153,123
142,123
133,65
107,165
134,128
137,35
23,22
140,180
180,24
58,138
114,51
46,182
40,111
111,162
106,56
33,72
114,69
35,14
150,1
56,46
112,145
58,174
195,161
27,168
72,81
27,177
19,173
183,25
127,124
191,127
110,193
133,195
73,162
102,198
100,27
3,85
126,146
107,142
55,113
165,83
65,145
88,156
90,98
39,25
194,137
8,56
110,76
94,59
75,55
175,142
143,82
158,80
26,171
171,19
198,134
106,60
125,168
170,81
135,114
63,193
102,175
134,6
31,133
39,146
49,29
168,129
67,74
3,80
137,169
138,152
126,150
95,181
78,110
89,110
126,159
128,178
34,171
118,155
163,154
46,145
99,160
19,51
45,189
100,134
171,185
28,127
95,28
80,128
131,121
164,118
179,116
58,155
147,56
189,71
178,71
124,100
188,103
144,167
11,141
193,181
174,177
54,121
163,37
171,50
73,143
11,159
86,73
184,78
15,31
70,65
60,182
59,74
173,59
19,1
4,147
19,10
130,134
101,61
82,57
131,71
126,154
145,15
197,16
153,117
103,9
71,75
154,82
41,34
14,169
88,155
120,187
15,152
148,187
175,150
159,44
133,144
56,31
97,54
108,78
133,162
48,176
14,34
148,34
194,1
60,159
174,190
32,97
55,62
143,184
184,82
72,142
155,195
167,160
149,124
169,102
88,123
56,152
128,168
71,61
76,130
186,20
37,166
177,51
86,180
37,175
178,25
72,16
37,184
12,11
21,78
86,198
50,123
127,68
176,119
173,184
127,77
14,20
71,173
179,124
117,51
151,16
10,77
114,116
45,44
157,96
160,83
148,38
193,189
177,172
120,65
